Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1755,10801959,"take #4","2023-08-17 01:51:36",0.78468,5,take72k
1756,10804412,"Jing Yu Lim","2023-08-17 03:51:30",0.78468,4,jingyulim1
1757,10795900,你是否能笑,"2023-08-27 07:49:41",0.78468,5,xxxzedmy
1758,10802605,"Swar Jagdale","2023-08-27 13:29:08",0.78468,17,swarjagdale
1759,8742479,"Nikhil Baishkiyar","2023-08-19 05:53:10",0.78468,2,nikhilbaishkiyar
1760,10805465,kotarou.ho,"2023-08-18 16:37:43",0.78468,14,kotarouho
1761,10805789,CirDeTriSqu,"2023-08-22 10:45:39",0.78468,6,cirdetrisqu
1762,10805902,"Matthieu MARISSAL","2023-08-21 17:47:32",0.78468,4,matthieumarissal
1763,4368099,"Minsoo Yoo","2023-08-18 00:50:30",0.78468,7,minsooyoo
1764,10771774,Acheheart,"2023-08-17 23:34:48",0.78468,12,acheheart
1765,10807722,pratham2002m,"2023-08-18 05:10:10",0.78468,4,pratham2002m
1766,10789361,"Mark Ponomarov","2023-08-20 06:08:49",0.78468,36,markponomarov
1767,10808088,aniketRaj01,"2023-08-19 09:56:21",0.78468,5,aniketraj01
1768,10799255,"Tatsuya Nakanishi","2023-08-19 12:23:20",0.78468,6,nakatatsu711
1769,10809078,"Ilya #11","2023-08-18 14:19:13",0.78468,10,k4t4eff
1770,10809500,Inderjeet21,"2023-08-18 14:28:59",0.78468,1,inderjeet21
1771,10756774,"WALTER  CUTIPA FLORES","2023-08-20 01:42:52",0.78468,24,waltercutipaflores
1772,8976414,jvachier,"2023-08-19 10:27:52",0.78468,1,jvachier
1773,10812046,"Kimia Nezhad","2023-08-19 13:48:20",0.78468,1,kimianezhad
1774,10795177,"Adarsh MM","2023-08-25 09:01:02",0.78468,6,adarshmm
1775,10802629,Marcianlee,"2023-08-25 08:35:08",0.78468,11,marcianlee
1776,10814622,"Oskar Jauch","2023-08-20 15:01:45",0.78468,2,oskarjauch
1777,10814653,"Azain Khan","2023-08-20 15:11:07",0.78468,4,notahmaq
1778,10814888,Helen_Glk,"2023-08-21 19:54:37",0.78468,3,helenglk
1779,10814805,"Ari Wijaya","2023-08-20 20:28:20",0.78468,10,ariwijaya
1780,9675745,ZebZebYes,"2023-08-22 21:40:45",0.78468,15,zebzebyes
1781,10759754,"Guillaume HIMBERT","2023-08-25 11:05:02",0.78468,121,guillaumehimbert
1782,10815179,"Ahmed Samir A.Fattah","2023-08-20 20:06:07",0.78468,3,ahmedsamirafattah
1783,788950,"Matin Kheirkhahan","2023-08-20 22:14:16",0.78468,1,matinkh
1784,10814320,HAL9003,"2023-08-21 12:42:31",0.78468,11,hal9003
1785,8010882,"Cass Li","2023-08-22 10:35:41",0.78468,9,mosquitocat
1786,10820126,"Amber Lee #2","2023-08-22 06:50:25",0.78468,1,amberlee1553
1787,7195593,o903109021,"2023-08-22 09:54:32",0.78468,7,tmuo903109021
1788,10820829,Luxepain,"2023-08-23 01:30:06",0.78468,11,luxepain
1789,8924219,"Shailja Kant Tiwari","2023-08-22 13:26:18",0.78468,1,shailjakanttiwari
1790,10784003,"Dennis Bucklin","2023-08-25 15:04:56",0.78468,12,dennisbucklin
1791,10822831,s0med1eyoung,"2023-08-22 17:23:58",0.78468,1,s0med1eyoung
1792,8866477,"Ahmet Talha Bektas","2023-08-22 19:22:07",0.78468,8,ahmettalhabektas
1793,10823730,"Vitor Kendi Aquinaga","2023-08-23 01:11:25",0.78468,4,vitorkendiaquinaga
1794,10820709,"Tsui Ping Chang","2023-08-23 05:42:53",0.78468,5,tsuipingchang
1795,10181053,"Tunde Akinsanmi (TUNDE)","2023-08-23 15:51:59",0.78468,5,tundeakinsanmitunde
1796,10827239,"Manthan Suresh Hande","2023-08-25 20:23:42",0.78468,10,manthansureshhande
1797,10827437,njhartley,"2023-08-23 21:21:05",0.78468,1,njhartley
1798,10827960,EthanKimdaretofail,"2023-08-24 02:14:45",0.78468,1,ethankimdaretofail
1799,10828223,Solace,"2023-08-24 04:53:19",0.78468,4,frenit
1800,10827701,Haxey,"2023-08-24 04:32:49",0.78468,2,haxey22
1801,10828321,"Akihito Saiki","2023-08-24 05:44:31",0.78468,2,akihitosaiki
1802,10820177,Leaf_tw,"2023-08-24 09:20:12",0.78468,2,leaftw
1803,10790808,sushi057,"2023-08-24 09:20:30",0.78468,10,sushi057
1804,6500182,"asmita kalamkar","2023-08-24 11:01:20",0.78468,10,asmitakalamkar
1805,10827244,"TUSHAR DESHMUKH1","2023-08-24 15:16:44",0.78468,10,tushardeshmukh1
1806,10812649,FSBDS39_CaioRondon,"2023-08-26 11:46:11",0.78468,4,fsbds39caiorondon
1807,10827179,"Priyadarshini Jadhav","2023-08-24 15:39:01",0.78468,10,priyadarshinijadhav
1808,10803132,"Silas Chey","2023-08-26 15:59:11",0.78468,9,silaschey
1809,3674930,"Yasuhiro Matsue","2023-08-24 16:50:43",0.78468,2,ysumt132435
1810,10820324,"Mohamed Saadh","2023-08-24 20:21:45",0.78468,4,itzsaadh
1811,10795023,messierandromeda,"2023-08-25 14:27:12",0.78468,32,messierandromeda
1812,10803519,AskhatT,"2023-08-26 14:37:10",0.78468,34,askhatt
1813,9478660,Signator,"2023-08-25 12:48:38",0.78468,12,signator
1814,10833732,"ryue tseng","2023-08-25 17:33:10",0.78468,1,ryuetseng
1815,5324717,"himanshu rohilla","2023-08-25 21:56:27",0.78468,1,hrohilla
1816,8038253,AditiKumari1710,"2023-08-26 13:22:47",0.78468,1,aditikumari1710
1817,10836655,gobearsds,"2023-08-27 00:37:41",0.78468,11,gobearsds
1818,10761147,T.listed,"2023-08-27 07:24:38",0.78468,27,tlisted
1819,10837102,sunlingjun,"2023-08-27 08:39:38",0.78468,3,sunlingjun
1820,10823564,Akinoriyyy,"2023-08-27 10:55:07",0.78468,9,akinoriyyy
1821,7167010,shinnosuke133,"2023-08-27 13:01:26",0.78468,7,shinnosuke133
1822,10823723,"Ryo Ishii #2","2023-08-27 13:42:46",0.78468,19,rmathtech
1823,4006253,"Anubhav Sharma #2","2023-08-27 14:03:59",0.78468,2,alferdize
1824,10592634,"Clement Dutriez","2023-06-28 16:06:45",0.78229,1,clementdutriez
1825,10618261,"Muhammad Salman Abbasi","2023-06-28 17:34:24",0.78229,4,salman1112
1826,10619146,"Andre Ceschia","2023-06-28 23:23:40",0.78229,1,andreceschia
1827,10507527,"Trọng Nhân Trần","2023-06-29 04:36:04",0.78229,10,trngnhntrna
1828,10620638,"Arvindh Iyer","2023-06-29 06:34:33",0.78229,2,arvindhiyer
1829,10606313,"Bernard Kan","2023-07-08 03:21:44",0.78229,24,bernardkan
1830,10603038,baicaicaibai,"2023-06-29 08:19:18",0.78229,6,baicaicaibai
1831,10369272,"Ruyi Yan","2023-07-13 07:38:20",0.78229,11,ruyiyan
1832,10621764,"Ishan Jawale","2023-06-29 11:47:01",0.78229,5,ishanjawale
1833,10598124,"Shobhit Modgil","2023-06-29 11:11:51",0.78229,1,shobhitmodgil
1834,10621947,Geniousnoob,"2023-06-29 11:29:57",0.78229,2,geniousnoob
1835,10622123,XiaoyueChen,"2023-06-29 12:00:11",0.78229,1,xiaoyuechen1024
1836,10622717,WongWongAllen,"2023-06-29 14:23:43",0.78229,1,wongwongallen
1837,10589963,_llucaslleall,"2023-06-29 21:59:56",0.78229,3,llucaslleall
1838,10621119,lightninghuang,"2023-07-09 13:43:13",0.78229,82,lightninghuang
1839,10626967,CaeLius,"2023-06-30 15:10:02",0.78229,4,caelius
1840,10626733,"Mats Robben","2023-06-30 13:40:50",0.78229,2,matsrobben
1841,9218464,M.jamkarani,"2023-07-05 17:05:37",0.78229,39,mjamkarani
1842,10627519,"shraddha pattnaik","2023-06-30 16:01:31",0.78229,1,shraddhapattanik01
1843,10598427,"ABHISHEK RAUNIYAR","2023-06-30 16:11:39",0.78229,2,aboss19
1844,2366924,"Yasir Azeem","2023-06-30 18:22:12",0.78229,1,yasirazeem77
1845,10628163,"Naveen Kumar Tyagi","2023-06-30 20:11:41",0.78229,2,naveenkumartyagi
1846,10628936,"Benediktus Hengki Setiawan","2023-07-01 06:02:00",0.78229,2,benngki
1847,10613860,"Amirthanathan R","2023-07-01 07:43:51",0.78229,3,"amirth,keerthi77459,sanjaysk18"
1848,3744319,"Theo Smillie","2023-07-01 09:37:27",0.78229,2,ttsmillie
1849,10587819,"Igor Dulger","2023-07-01 10:35:14",0.78229,4,igordulger
1850,10630525,"Ghalahat K.","2023-07-01 15:02:44",0.78229,1,ghalahatk
1851,7976260,"Gabriel Alfredo Regali","2023-08-20 23:31:33",0.78229,14,gabrielalfredoregali
1852,10630761,"Sheikh Mohammad Arafat","2023-07-01 16:31:26",0.78229,1,sheikharafat
1853,10617002,"Aryn Kumar","2023-07-09 09:30:42",0.78229,15,arynkumar
1854,10630731,"Vedang Bale","2023-07-01 16:57:45",0.78229,2,vedangbale
1855,10471443,serenachan97,"2023-07-01 17:37:07",0.78229,1,serenachan97
1856,6096553,Dhru5Gupta,"2023-07-05 18:03:39",0.78229,13,dhru5gupta
1857,10630923,"Lucas Versini","2023-07-02 07:26:03",0.78229,6,lucasve
1858,10628838,"Ahmed Alaa El-Sayed Arabi Zidan","2023-07-02 01:39:01",0.78229,9,ahmedalaaelsayed
1859,10632180,"Srishti Patkar","2023-07-02 06:48:42",0.78229,1,srishtipatkar
1860,10620362,"Tejus Kotikalapudi","2023-07-06 01:15:25",0.78229,53,tejuskotikalapudi
1861,10304008,"Nazar Polishchuk","2023-07-02 09:30:12",0.78229,3,nazarpolishchuk7
1862,10633008,"misaka #2","2023-07-02 12:08:43",0.78229,1,haotengzheng
1863,10633237,"linus otte","2023-07-02 13:39:50",0.78229,2,linusotte
1864,10633576,"[Deleted] 230a4050-51fc-4934-839c-2319de2136b7","2023-07-06 06:56:51",0.78229,13,del=66aa949eeed99a4c
1865,10634201,aralvarez023,"2023-07-02 20:08:41",0.78229,3,aralvarez023
1866,10605285,"Timur Öner","2023-07-30 16:01:07",0.78229,13,timurner
1867,10633841,"Kachun Soh","2023-07-02 22:10:44",0.78229,10,kachunsoh
1868,6715596,MrGeodezik,"2023-07-03 02:05:36",0.78229,1,mrgeodezik
1869,10635160,"JAYANTA MAJI","2023-07-03 04:03:49",0.78229,1,jayantamaji
1870,10635147,"Patrick Critz","2023-07-25 18:02:39",0.78229,8,patrickcritz
1871,5697901,"Takumi Aoki","2023-07-03 07:32:50",0.78229,6,takumiaoki
1872,9448492,"Matthew Beales","2023-07-03 07:55:04",0.78229,6,matthewbeales
1873,10636092,ShtSabin1,"2023-07-10 11:00:24",0.78229,7,shtsabin1
1874,10632811,NOTHINGUCANDO,"2023-07-05 12:50:12",0.78229,27,nothingucando
1875,10595068,岩渕旭陽,"2023-07-03 10:03:04",0.78229,2,choshiwb
1876,7383934,"Alexey Minin","2023-07-04 14:41:35",0.78229,18,alexeyminin
1877,10324713,"morgan vazana","2023-07-03 12:55:46",0.78229,3,morganvazana
1878,6173212,"Volodymyr Zherebnyi","2023-08-10 19:53:57",0.78229,16,vizer20
1879,10638132,"Nguyên Trần","2023-07-03 17:36:06",0.78229,1,trannguyen2000
1880,10544010,"Sergio FS Rodrigues","2023-07-03 18:17:34",0.78229,1,sergiofsrodrigues
1881,10584018,"Mohammad Sanjakdar","2023-07-03 20:21:24",0.78229,2,mohammadsanjakdar
1882,10638487,"Piyush Matta","2023-07-03 20:27:44",0.78229,1,piyushmatta
1883,10635641,ajflj,"2023-07-03 22:43:38",0.78229,7,andrewcannon
1884,10511953,"Carlos Seiya Higashi Lo","2023-07-03 22:43:55",0.78229,4,carlosseiyahigashilo
1885,10610103,kennsyuu,"2023-07-04 00:58:14",0.78229,3,kennsyuu
1886,10639364,"Hallie Chou","2023-07-04 04:07:24",0.78229,1,halliechou
1887,10640239,fmartins.lucas,"2023-07-04 09:10:02",0.78229,3,fmartinslucas
1888,10633313,"lucas backes","2023-07-04 11:13:48",0.78229,2,lucasbackes
1889,4569359,"Andrey Lisenok","2023-07-04 12:41:40",0.78229,1,andreylisenok
1890,10641252,"Hammad Ahmad Mian","2023-07-04 12:57:26",0.78229,1,hammadahmadmian
1891,4514486,"Shiv SMKP","2023-07-04 17:10:57",0.78229,7,shivsmkp
1892,10642653,PH03NIX5,"2023-07-04 21:28:54",0.78229,1,ph03nix5
1893,10643337,"Rushna Shrestha","2023-07-10 07:26:59",0.78229,7,rushnashrestha
1894,10641197,"SRIRAM KUMAR NALLAPATI","2023-07-05 05:29:17",0.78229,4,srknmll
1895,10480774,"Gabriel Vieira #2","2023-07-05 12:33:54",0.78229,13,gcvieira
1896,10645148,"Yana Zhang","2023-07-05 11:43:24",0.78229,1,yanazhang2003
1897,10645800,EI_KIM4230,"2023-07-05 14:47:16",0.78229,3,eikim4230
1898,10633419,ajcltm,"2023-07-09 15:28:44",0.78229,16,ajcltm
1899,10646162,art.hackmi,"2023-07-05 16:26:25",0.78229,1,arthackmi
1900,10645971,thegiraffe211,"2023-07-06 13:10:46",0.78229,12,thegiraffe211
1901,10646364,PeggyB,"2023-07-06 11:41:44",0.78229,5,margaret1981
1902,10646882,AGuerreroColomo,"2023-07-12 18:08:59",0.78229,5,aguerrerocolomo
1903,10622075,"Zheng #3","2023-07-06 01:54:35",0.78229,4,csumike
1904,10647399,HeathenHeart,"2023-07-06 02:20:41",0.78229,1,heathenheart
1905,10648449,"Kenny Huang 0808","2023-07-07 14:54:14",0.78229,3,kennyhuang0808
1906,6671763,ugakkuku,"2023-07-06 08:59:14",0.78229,3,ugakkuku
1907,10648567,"Hugo CANNARD","2023-07-06 09:34:00",0.78229,10,hugocannard
1908,10621324,"Sathvik Vittal","2023-07-06 11:45:04",0.78229,1,sathvikvittal
1909,10649597,"Arthur Chong","2023-07-06 13:46:26",0.78229,2,arthurchongg
1910,10650668,vani,"2023-07-07 09:44:21",0.78229,5,bismuth42
1911,8891261,"Quyen Ngo","2023-07-06 19:53:08",0.78229,7,quyennngo
1912,10648442,roy0703,"2023-07-08 01:47:36",0.78229,7,roy0703
1913,10648448,"Aalish Chen","2023-07-08 04:37:33",0.78229,4,aalishchen
1914,10648564,Sephina,"2023-07-07 01:46:34",0.78229,1,sephina
1915,10647244,"Matt Zujewski","2023-07-07 05:10:49",0.78229,8,mattzujewski
1916,10652180,"Noel Chung","2023-07-12 08:36:52",0.78229,17,noelchung
1917,10654585,TMU-KT,"2023-07-07 21:07:40",0.78229,5,m610111004
1918,10654738,Renato355,"2023-07-07 21:55:11",0.78229,1,renato355
1919,10605584,"Luis Loreto","2023-07-08 07:12:44",0.78229,6,luisloreto
1920,9803129,Fornia,"2023-07-08 04:24:28",0.78229,3,fornia
1921,10656624,evanho0315,"2023-07-09 08:29:13",0.78229,4,evanho0315
1922,10656226,"Seven Tao","2023-07-09 02:07:23",0.78229,11,seventao
1923,10654600,"Thomas D Cochran","2023-08-15 19:26:45",0.78229,9,thomasdcochran
1924,5844107,"lihu #2","2023-07-09 01:35:18",0.78229,9,lihu18
1925,10615677,"Rohan Thapa Shrestha","2023-07-09 02:47:44",0.78229,3,rohanthapashrestha
1926,10658002,shshimad,"2023-07-12 09:32:40",0.78229,2,shshimad
1927,10658450,"Litter Adam","2023-07-09 10:28:46",0.78229,4,litteradam
1928,4646923,"Youssef Farag","2023-07-09 13:58:52",0.78229,5,yousseffarag
1929,10616990,IamShivaprakash,"2023-07-16 10:46:44",0.78229,10,iamshivaprakash
1930,10659187,"Hüseyin CENİK","2023-07-09 17:28:58",0.78229,2,huseyincenik
1931,10659791,"Luke Brandwood","2023-07-09 19:56:16",0.78229,5,lbrandwo
1932,3474915,"Diego Garzón","2023-07-10 00:21:03",0.78229,3,diegogarzon
1933,10660481,"Alex An Chen","2023-07-10 05:35:02",0.78229,3,alexanchen
1934,9063615,nobushoshin,"2023-07-15 13:49:28",0.78229,10,nobushoshin
1935,10648865,"Katelyn Shen","2023-07-10 09:33:45",0.78229,2,katelynshen
1936,10662109,"Sebastian Nechita","2023-07-10 11:13:13",0.78229,4,sebastiannechita
1937,10169867,Samh0ng,"2023-07-10 11:55:08",0.78229,2,samh0ng
1938,10650323,mirustal,"2023-07-10 11:58:26",0.78229,3,mirustal
1939,10662618,"Osman Erkekol","2023-07-10 13:52:17",0.78229,4,osmanerkekol
1940,7241525,"Martin W #2","2023-07-10 14:51:16",0.78229,1,fancoy
1941,10640892,"Anatoly Redut","2023-07-10 17:53:44",0.78229,17,apirol
1942,10663497,"David Lembke","2023-07-10 19:16:59",0.78229,4,davidlembke
1943,10663619,"Tim Demetriades","2023-07-12 21:03:12",0.78229,8,timdemetriades
1944,10666017,"Wim Van den Breen","2023-07-10 23:11:26",0.78229,1,wimvandenbreen
1945,2517153,dfas,"2023-07-11 03:01:07",0.78229,1,fasching
1946,10643315,"Bishal Khatiwada","2023-07-11 05:57:07",0.78229,10,bishalkhatiwada
1947,10667120,"Bishap Bhusal","2023-07-11 06:13:41",0.78229,4,bishapbhusal
1948,10667272,Shirapon,"2023-07-11 06:45:25",0.78229,1,shirapon
1949,10667336,YAO_Fairy,"2023-07-12 09:29:51",0.78229,6,yaofairy
1950,10662247,JasonZheng2021,"2023-07-11 07:12:06",0.78229,2,jasonzheng2021
1951,10667374,"Blue He","2023-07-14 05:01:59",0.78229,21,"bluehe,hducjy,yours1"
1952,10659476,"Châu Nguyễn Minh","2023-07-12 04:06:08",0.78229,10,crylake157
1953,10668064,"Radowanul Haque","2023-07-11 09:51:20",0.78229,1,radowanulhaque
1954,3800696,"Simon Painter","2023-07-21 12:52:30",0.78229,33,madsimonj
1955,10669417,"Shibam Roy","2023-07-11 16:38:54",0.78229,1,shibamroy
1956,10637998,Vicatso,"2023-07-13 16:33:20",0.78229,13,vicatso
1957,10670367,GISTonya,"2023-07-22 20:28:24",0.78229,8,gistonya
1958,10659941,"Vishal Thyagarajan","2023-07-13 01:16:37",0.78229,19,vishalthyagarajan
1959,10277646,"Rendy Emzet","2023-08-19 14:26:56",0.78229,4,renaiae
1960,10671283,koder_ap,"2023-07-12 04:36:18",0.78229,1,koderap
1961,10661675,"Quentin Merilleau","2023-07-12 09:31:13",0.78229,4,quentinmerilleau
1962,10672143,"Malte #3","2023-07-12 09:53:40",0.78229,5,maltepaffen
1963,10672908,"Takanori Komura","2023-07-13 12:30:12",0.78229,6,takanorikomura
1964,10663361,c-daly,"2023-07-12 18:10:25",0.78229,17,jedimuppet
1965,9847433,"Tianqi Zhang #2","2023-07-12 23:19:47",0.78229,1,tianqizhang04
1966,10579911,MJ_3948,"2023-07-12 23:59:30",0.78229,8,mj3948
1967,10660486,"Lior Fein","2023-07-13 01:54:18",0.78229,3,liorfein
1968,10670107,"Karimjon Mullaboev","2023-07-13 05:15:40",0.78229,3,karimjonmullaboev
1969,10676611,"inje university statstic leesnaghwa","2023-07-14 08:28:58",0.78229,4,leesanghwa5595
1970,10676623,"Yu Yeoni","2023-07-13 08:50:36",0.78229,2,yuyeoni
1971,10676609,"Soyun Kim_1114","2023-07-14 08:24:12",0.78229,5,soyunkim1114
1972,10677215,"Binil Babu G","2023-07-13 10:20:45",0.78229,1,mydatamylife
1973,10677458,"rasso na","2023-07-13 13:39:21",0.78229,4,rassona
1974,10676620,hoon153,"2023-07-14 08:29:24",0.78229,4,hoon153
1975,10629007,"Yvonne Singco","2023-07-31 13:18:32",0.78229,26,yvonnesingco
1976,10677944,"Raul Araújo","2023-07-13 13:45:56",0.78229,2,raularaujosilva
1977,10676615,"future data king","2023-07-14 08:28:15",0.78229,4,futuredataking
1978,10675085,"Ben Pathak","2023-07-24 15:14:55",0.78229,23,benpathak
1979,9192871,"Diaa Eldiyn Essam","2023-07-19 07:31:39",0.78229,9,diaaessam
1980,10677337,"m n ","2023-07-13 20:51:46",0.78229,4,mnmnmnmmn
1981,10675548,Naito-Kyo,"2023-07-18 05:03:46",0.78229,10,naitokyo
1982,10680286,rednumber,"2023-07-25 05:46:25",0.78229,8,rednumber
1983,10680574,"Keshav J29","2023-07-14 06:57:50",0.78229,1,keshavj29
1984,10672349,Teddylove,"2023-07-24 08:19:38",0.78229,14,teddylove
1985,1386196,"Alfian Pamungkas","2023-07-21 01:12:17",0.78229,4,alvhatar
1986,10680927,jieunbak,"2023-07-14 08:28:58",0.78229,1,jieunbak
1987,10676614,urdoing_good,"2023-07-14 08:29:01",0.78229,5,urdoinggood
1988,10682158,"Jon Carlstedt Tønnessen","2023-07-14 14:51:57",0.78229,4,joncarlstedttnnessen
1989,10683140,"Nirlav Deka","2023-07-18 15:15:24",0.78229,4,nirlavdeka
1990,10681961,"Timothy J. O'Brien","2023-07-15 00:33:24",0.78229,4,timothyjobrien
1991,10643506,kermitsquished,"2023-07-19 03:19:38",0.78229,32,kermitsquished
1992,10684087,aliceWs,"2023-07-15 08:37:07",0.78229,4,alicews
1993,10684281,Nastya-Orekhova,"2023-07-15 11:04:38",0.78229,4,nastyaorekhova
1994,7101171,"Jesús Cordero Romero","2023-07-15 15:29:19",0.78229,2,jesscorderoromero
1995,10685959,"Daniel Carl Fox","2023-07-17 14:00:38",0.78229,3,danielcarlfox
1996,4403491,"Peter Marathas","2023-07-25 00:42:31",0.78229,5,petermarathas
1997,9793763,"Sergio Mánquez Rodríguez","2023-07-16 06:58:11",0.78229,13,datakiri
1998,10685411,"Relph Bridgman","2023-07-17 05:26:42",0.78229,22,relphbridgman
1999,10687308,alkdmfaoifndlskvnfaljnkjdsla,"2023-07-16 07:43:17",0.78229,1,weir96
2000,9847412,"kosuke nakamura","2023-07-16 09:19:51",0.78229,2,kosukenakamura888
2001,9222261,"Binh Nguyen #2","2023-07-16 10:06:53",0.78229,10,lx9182
2002,10687651,"Rinku Sahu","2023-07-16 10:08:49",0.78229,1,rinkusahu1
2003,10662843,"Mugabi Onesmus","2023-07-16 11:22:45",0.78229,2,mugabionesmus
2004,10688246,exiling,"2023-07-16 13:51:56",0.78229,1,exiling
2005,10688551,"Harkanwar Singh","2023-07-16 15:42:55",0.78229,1,harkanwarsingh
2006,10684280,poyonto,"2023-07-16 16:30:53",0.78229,3,poyonto
2007,10688695,"Ariel Herself","2023-07-17 13:37:27",0.78229,12,arielherself
2008,10688242,"Sharukh Shaikh","2023-07-24 18:06:17",0.78229,8,sharukhshaikh175
2009,10690156,"Emir Alkann","2023-07-17 05:52:19",0.78229,3,emiralkann
2010,10690272,"Inchang Kang","2023-07-17 07:59:30",0.78229,10,inchangkang
2011,10690237,"Mi Jin Jeon","2023-07-17 07:19:22",0.78229,3,mijinjeon
2012,10689589,"Minkyu Jeong #2","2023-07-17 07:59:11",0.78229,2,cubone0417
2013,10679654,"Eugene Melnik","2023-07-17 14:03:46",0.78229,7,eugenemelnik
2014,10691208,"Akshay Prashad","2023-07-17 10:45:42",0.78229,3,akshayprashad
2015,10692010,yuandmi,"2023-07-18 13:46:35",0.78229,2,yuandmi
2016,10684414,SupinLee,"2023-07-22 01:58:54",0.78229,17,supinleee
2017,10521256,"Thiago Rangel","2023-07-17 19:47:37",0.78229,6,thiagorangel
2018,10686475,"AZ Zhang","2023-07-22 07:32:50",0.78229,26,akmazian
2019,10674942,"Camilo RodriguezUSA","2023-07-18 20:06:08",0.78229,11,camilorodriguezusa
2020,10247962,YoussefKhaled001,"2023-07-17 23:13:19",0.78229,1,youssefkhaled001
2021,5372142,"aji fly","2023-07-18 10:55:32",0.78229,5,ajifly
2022,10669473,"Ivan Kirshchin","2023-07-19 10:13:41",0.78229,22,ivankirshchin
2023,10695112,"Tyrone Angelo Bustria","2023-07-18 08:43:27",0.78229,1,tyroneangelobustria
2024,10623835,"Alfonso Bonso","2023-07-18 16:19:40",0.78229,12,alfonsobonso
2025,10689189,"ahmad jahangard","2023-07-18 14:02:26",0.78229,13,ahmadjahangard
2026,10653652,Kubratiryak,"2023-07-18 12:49:02",0.78229,8,kubratiryak
2027,10679300,dweimers,"2023-08-06 03:21:46",0.78229,32,dweimers
2028,10696491,"yunkai wang123","2023-07-22 03:06:21",0.78229,31,yunkaiwang123
2029,10697164,arisnow,"2023-07-21 01:31:10",0.78229,4,arisnow
2030,10698291,"Qicheng Cai","2023-07-19 03:13:17",0.78229,1,qichengcai
2031,10683323,"Audrey Phone","2023-07-19 23:17:00",0.78229,11,audreyphone
2032,10656076,"Aryan Saluja","2023-07-19 11:54:07",0.78229,17,aryansaluja
2033,10343015,"kai ikeda","2023-07-19 09:27:45",0.78229,3,kaiikeda
2034,10699905,zahid8889,"2023-07-19 11:08:45",0.78229,1,zahid8889
2035,10701133,"Rajat Raj #3","2023-07-19 17:15:55",0.78229,1,rajatraj0502
2036,10609944,SummerLT,"2023-07-19 17:48:34",0.78229,1,summerlt
2037,10701223,widestar8848,"2023-07-19 17:52:07",0.78229,1,widestar8848
2038,10701353,JEONNE,"2023-07-19 18:56:49",0.78229,2,jeonne
2039,10701603,"Jonathan Kr","2023-07-19 20:38:05",0.78229,1,jonathankr
2040,10702190,"Nicholas Osaka","2023-07-20 01:28:45",0.78229,5,nosaka0
2041,10702082,hundred9,"2023-07-21 03:40:43",0.78229,7,hundred9
2042,10703229,chenbili,"2023-07-21 01:56:43",0.78229,2,chenbili
2043,10703635,"Seunghyun Sonny","2023-07-20 07:48:25",0.78229,4,seunghyunsonny
2044,10699482,Louis9691,"2023-07-20 08:06:00",0.78229,6,louis9691
2045,10702235,"Minoru Akiyama","2023-07-20 08:35:49",0.78229,6,minoruakiyama
2046,10232922,orijeje,"2023-08-27 11:49:48",0.78229,27,orijeje
2047,10705562,Sharesth0503,"2023-07-20 15:13:24",0.78229,1,sharesth0503
2048,10704680,"Phil Richards","2023-07-20 16:32:57",0.78229,2,philrichards
2049,10650405,"Richard Doyle","2023-07-30 18:36:03",0.78229,11,richarddoyle55
2050,10702070,AndrewW2023,"2023-08-19 17:21:20",0.78229,6,andreww2023
2051,10704781,"Nicolas Fink","2023-07-21 05:35:28",0.78229,6,nicolasfink
2052,10709005,"Lucas Quintela Miranda","2023-07-24 19:31:28",0.78229,5,lucasquintelamiranda
2053,10709596,"JiaHao Qiu1","2023-07-26 14:26:32",0.78229,2,jiahaoqiu1
2054,10685085,"Roman Braunstingl","2023-07-22 13:25:08",0.78229,37,romanbraunstingl
